key current-time xcor ycor available-power actual-power
 4 13.128146721436915 -17.122403309672173 -0.20242540344235652 2 1 
 74 13.128146721436915 14.600854554534767 6.248905678642906 2 2 
 10 13.128146721436915 8.158896006343614 -18.677299239563705 0 0 
 35 13.128146721436915 -10.762221767047714 4.769427350482522 0 0 
 28 13.128146721436915 16.81918936686149 5.614382598609837 0 0 
 29 13.128146721436915 -10.705580994502984 7.5041396400126015 0 0 
 21 13.128146721436915 3.4053231954790615 -0.25994391229024316 0 0 
 63 13.128146721436915 1.3907691471535655 14.896644379934354 0 0 
 89 13.128146721436915 -11.963256880657454 1.5313430204476202 0 0 
 82 13.128146721436915 12.460130345833164 -3.59957518978069 1 1 
 66 13.128146721436915 10.055343730393385 8.276490004941564 -2 -2 
 26 13.128146721436915 -10.019596214735417 3.266591170795949 0 0 
 70 13.128146721436915 6.130295805876098 11.652111803133337 0 0 
 16 13.128146721436915 4.5130018931489495 -16.393394181709155 0 0 
 87 13.128146721436915 -11.76446317658462 -19.082821567418954 0 0 
 64 13.128146721436915 -8.0051035274905 -18.83906191051689 1 0 
 15 13.128146721436915 -17.694601653304996 -14.375209616386835 0 0 
 25 13.128146721436915 14.527792035533746 -13.543574789082815 0 0 
 88 13.128146721436915 -15.423285992116519 -3.155683242752628 0 0 
 2 13.128146721436915 -14.522000707676687 -0.19867436500416477 0 0 
 27 13.128146721436915 3.0019955537516214 -16.750155788749534 0 0 
 46 13.128146721436915 -0.8803860183263917 -13.016402475424387 0 0 
 81 13.128146721436915 -15.08436430735585 -18.931139512747464 0 0 
 8 13.128146721436915 -16.085276292116298 10.342184873819738 0 0 
 23 13.128146721436915 -2.903546830890426 17.913419030269253 0 0 
 19 13.128146721436915 4.115291570650015 -4.975073234500222 0 0 
 41 13.128146721436915 -4.709277393828414 0.12462328802101812 -1 -1 
 76 13.128146721436915 9.828686385614438 18.241048913914884 0 0 
 55 13.128146721436915 11.567386274155922 7.174918442899599 -1 -1 
 69 13.128146721436915 14.187193843892771 -14.424073821666434 -2 -2 
 61 13.128146721436915 -16.15783258544771 9.166275440747468 0 0 
 93 13.128146721436915 -14.508545490923973 -10.450473977669978 0 0 
 9 13.128146721436915 -13.888916671864681 -7.928758380028217 0 0 
 58 13.128146721436915 13.428653390336876 -19.125089656527617 0 0 
 68 13.128146721436915 -6.09084110329948 -19.18666110298291 0 0 
 83 13.128146721436915 -12.556450840432413 -15.116627063677678 0 0 
 32 13.128146721436915 -0.6945518551713336 9.2017150783198 0 0 
 43 13.128146721436915 -3.7682851813345075 -5.161807747772977 -2 0 
 100 13.128146721436915 -0.8531088459727245 0.0402076831169051 0 0 
 12 13.128146721436915 11.335793476107238 14.27271099932269 0 0 
 97 13.128146721436915 9.492564144743904 -7.069950806170865 0 0 
 18 13.128146721436915 -14.035967503510403 2.8324938953654453 0 0 
 85 13.128146721436915 -9.077146502811727 19.319339064477862 0 0 
 40 13.128146721436915 0.36914381838727744 0.06911362106457623 0 0 
 6 13.128146721436915 17.369425611159453 9.487714736158598 0 0 
 38 13.128146721436915 9.163260161531596 -3.2048261553106054 0 0 
 45 13.128146721436915 9.15577745529254 6.063907969417651 0 0 
 90 13.128146721436915 -18.854291196713266 6.6676848108416715 0 0 
 54 13.128146721436915 1.3366205645351077 -11.971784139709058 0 0 
 30 13.128146721436915 -0.9279305729975798 -9.55615018539689 0 0 
 20 13.128146721436915 -17.506574751670104 -17.397758713408194 0 0 
 22 13.128146721436915 0.8921782941098294 15.066801305753966 0 0 
 60 13.128146721436915 -2.47320853867397 3.4574444520569347 0 0 
 86 13.128146721436915 -17.778714563282332 -15.94773467013329 0 0 
 91 13.128146721436915 -1.2734881013885493 -15.996255776228736 0 0 
 13 13.128146721436915 0.8339005596106621 -7.456195179075719 0 0 
 39 13.128146721436915 -0.9586650570434407 -13.382039010955781 -2 -2 
 52 13.128146721436915 18.61960113194624 8.918382659008532 0 0 
 98 13.128146721436915 -7.627967926945583 7.781501026783036 0 0 
 72 13.128146721436915 -5.74727394885984 -16.634377317942352 0 0 
 65 13.128146721436915 -2.3739303848978532 15.134407990538165 0 0 
 53 13.128146721436915 7.256867090168093 7.5920229999919195 0 0 
 42 13.128146721436915 -10.737942042207154 -7.64065375905738 2 2 
 51 13.128146721436915 -6.553989604282846 9.672583735940982 0 0 
 84 13.128146721436915 11.50969893203676 -4.249725803777465 0 0 
 33 13.128146721436915 -5.101142418819878 16.620118163649437 0 0 
 92 13.128146721436915 6.553442733521394 -16.141316463552926 0 0 
 36 13.128146721436915 -19.22249394574792 4.227246922940626 0 0 
 77 13.128146721436915 9.886120454105116 17.259721131640685 0 0 
 71 13.128146721436915 -14.35063270316315 12.084562158357777 0 0 
 50 13.128146721436915 -6.995174180279865 10.562669232488823 0 0 
 67 13.128146721436915 8.799161388783 -11.53081210361339 0 0 
 96 13.128146721436915 -5.801922746555329 -1.8351535775209271 0 0 
 57 13.128146721436915 16.34515940535283 3.529149007432023 0 0 
 37 13.128146721436915 -10.969905428011115 -14.857210949930472 0 0 
 75 13.128146721436915 -17.309328833116396 13.760891712819209 0 0 
 95 13.128146721436915 -3.6303358906555734 16.091591179749386 0 0 
 80 13.128146721436915 -12.86725356398496 -5.805964745507455 0 0 
 44 13.128146721436915 -12.052488532197751 14.317132906626792 0 0 
 5 13.128146721436915 -11.924971168971886 1.2842724362519087 0 0 
 1 13.128146721436915 6.0232989014357186 -14.846458280648063 0 0 
 62 13.128146721436915 19.140335161527826 -3.2541660902215517 0 0 
 49 13.128146721436915 2.2485766874643 2.6650347786168913 0 0 
 94 13.128146721436915 3.6872499213658645 -7.91917407053795 0 0 
 3 13.128146721436915 18.353658890002343 14.260834069211292 0 0 
 59 13.128146721436915 -14.17162091939965 -10.096428733118437 0 0 
 47 13.128146721436915 -11.050647578029723 13.910925155302325 2 2 
 24 13.128146721436915 1.5781004780427834 18.614609951672865 0 0 
 78 13.128146721436915 5.5247378922500605 0.14716993573971263 0 0 
 14 13.128146721436915 -10.809768694021088 14.060114117713317 0 0 
 31 13.128146721436915 16.685054747293933 -2.2539876615179355 0 0 
 73 13.128146721436915 7.57656046036994 8.073652998524826 0 0 
 79 13.128146721436915 4.592499667713186 12.831383857143681 0 0 
 56 13.128146721436915 2.3462870025509064 11.17968030556563 0 0 
 34 13.128146721436915 -2.0010749306311513 -14.810012361710895 0 0 
 48 13.128146721436915 6.869287827810544 17.861412027465803 0 0 
 60 13.164196731916162 -2.47320853867397 3.4574444520569347 0 0 
 62 13.164196731916162 19.140335161527826 -3.2541660902215517 0 0 
 90 13.164196731916162 -18.854291196713266 6.6676848108416715 0 0 
 77 13.164196731916162 9.886120454105116 17.259721131640685 0 0 
 11 13.164196731916162 -9.180149229136354 -10.528382432586822 0 0 
 85 13.164196731916162 -9.077146502811727 19.319339064477862 0 0 
 18 13.164196731916162 -14.035967503510403 2.8324938953654453 0 0 
 88 13.164196731916162 -15.423285992116519 -3.155683242752628 0 0 
 65 13.164196731916162 -2.3739303848978532 15.134407990538165 0 0 
 36 13.164196731916162 -19.22249394574792 4.227246922940626 0 0 
 35 13.164196731916162 -10.762221767047714 4.769427350482522 0 0 
 82 13.164196731916162 12.460130345833164 -3.59957518978069 1 1 
 81 13.164196731916162 -15.08436430735585 -18.931139512747464 0 0 
 55 13.164196731916162 11.567386274155922 7.174918442899599 -1 -1 
 17 13.164196731916162 8.495228144771882 4.298169836411302 0 0 
 58 13.164196731916162 13.428653390336876 -19.125089656527617 0 0 
 68 13.164196731916162 -6.09084110329948 -19.18666110298291 0 0 
 30 13.164196731916162 -0.9279305729975798 -9.55615018539689 0 0 
 80 13.164196731916162 -12.86725356398496 -5.805964745507455 0 0 
 56 13.164196731916162 2.3462870025509064 11.17968030556563 0 0 
 2 13.164196731916162 -14.522000707676687 -0.19867436500416477 0 0 
 99 13.164196731916162 14.03655893499836 -2.4290704221048824 0 0 
 10 13.164196731916162 8.158896006343614 -18.677299239563705 0 0 
 74 13.164196731916162 14.600854554534767 6.248905678642906 2 2 
 34 13.164196731916162 -2.0010749306311513 -14.810012361710895 0 0 
 33 13.164196731916162 -5.101142418819878 16.620118163649437 0 0 
 66 13.164196731916162 10.055343730393385 8.276490004941564 -2 -2 
 28 13.164196731916162 16.81918936686149 5.614382598609837 0 0 
 63 13.164196731916162 1.3907691471535655 14.896644379934354 0 0 
 40 13.164196731916162 0.36914381838727744 0.06911362106457623 0 0 
 47 13.164196731916162 -11.050647578029723 13.910925155302325 2 2 
 39 13.164196731916162 -0.9586650570434407 -13.382039010955781 -2 -2 
 9 13.164196731916162 -13.888916671864681 -7.928758380028217 0 0 
 16 13.164196731916162 4.5130018931489495 -16.393394181709155 0 0 
 4 13.164196731916162 -17.122403309672173 -0.20242540344235652 2 2 
 25 13.164196731916162 14.527792035533746 -13.543574789082815 0 0 
 26 13.164196731916162 -10.019596214735417 3.266591170795949 0 0 
 7 13.164196731916162 5.705002768941704 -7.251009977692037 0 0 
 71 13.164196731916162 -14.35063270316315 12.084562158357777 0 0 
 79 13.164196731916162 4.592499667713186 12.831383857143681 0 0 
 50 13.164196731916162 -6.995174180279865 10.562669232488823 0 0 
 49 13.164196731916162 2.2485766874643 2.6650347786168913 0 0 
 38 13.164196731916162 9.163260161531596 -3.2048261553106054 0 0 
 24 13.164196731916162 1.5781004780427834 18.614609951672865 0 0 
 32 13.164196731916162 -0.6945518551713336 9.2017150783198 0 0 
 20 13.164196731916162 -17.506574751670104 -17.397758713408194 0 0 
 41 13.164196731916162 -4.709277393828414 0.12462328802101812 -1 -1 
 76 13.164196731916162 9.828686385614438 18.241048913914884 0 0 
 94 13.164196731916162 3.6872499213658645 -7.91917407053795 0 0 
 44 13.164196731916162 -12.052488532197751 14.317132906626792 0 0 
 22 13.164196731916162 0.8921782941098294 15.066801305753966 0 0 
 92 13.164196731916162 6.553442733521394 -16.141316463552926 0 0 
 3 13.164196731916162 18.353658890002343 14.260834069211292 0 0 
 67 13.164196731916162 8.799161388783 -11.53081210361339 0 0 
 97 13.164196731916162 9.492564144743904 -7.069950806170865 0 0 
 46 13.164196731916162 -0.8803860183263917 -13.016402475424387 0 0 
 73 13.164196731916162 7.57656046036994 8.073652998524826 0 0 
 54 13.164196731916162 1.3366205645351077 -11.971784139709058 0 0 
 5 13.164196731916162 -11.924971168971886 1.2842724362519087 0 0 
 8 13.164196731916162 -16.085276292116298 10.342184873819738 0 0 
 6 13.164196731916162 17.369425611159453 9.487714736158598 0 0 
 53 13.164196731916162 7.256867090168093 7.5920229999919195 0 0 
 61 13.164196731916162 -16.15783258544771 9.166275440747468 0 0 
 23 13.164196731916162 -2.903546830890426 17.913419030269253 0 0 
 87 13.164196731916162 -11.76446317658462 -19.082821567418954 0 0 
 19 13.164196731916162 4.115291570650015 -4.975073234500222 0 0 
 14 13.164196731916162 -10.809768694021088 14.060114117713317 0 0 
 83 13.164196731916162 -12.556450840432413 -15.116627063677678 0 0 
 72 13.164196731916162 -5.74727394885984 -16.634377317942352 0 0 
 84 13.164196731916162 11.50969893203676 -4.249725803777465 0 0 
 43 13.164196731916162 -3.7682851813345075 -5.161807747772977 -2 0 
 59 13.164196731916162 -14.17162091939965 -10.096428733118437 0 0 
 42 13.164196731916162 -10.737942042207154 -7.64065375905738 2 0 
 12 13.164196731916162 11.335793476107238 14.27271099932269 0 0 
 31 13.164196731916162 16.685054747293933 -2.2539876615179355 0 0 
 95 13.164196731916162 -3.6303358906555734 16.091591179749386 0 0 
 52 13.164196731916162 18.61960113194624 8.918382659008532 0 0 
 37 13.164196731916162 -10.969905428011115 -14.857210949930472 0 0 
 89 13.164196731916162 -11.963256880657454 1.5313430204476202 0 0 
 13 13.164196731916162 0.8339005596106621 -7.456195179075719 0 0 
 96 13.164196731916162 -5.801922746555329 -1.8351535775209271 0 0 
 15 13.164196731916162 -17.694601653304996 -14.375209616386835 0 0 
 75 13.164196731916162 -17.309328833116396 13.760891712819209 0 0 
 1 13.164196731916162 6.0232989014357186 -14.846458280648063 0 0 
 29 13.164196731916162 -10.705580994502984 7.5041396400126015 0 0 
 51 13.164196731916162 -6.553989604282846 9.672583735940982 0 0 
 21 13.164196731916162 3.4053231954790615 -0.25994391229024316 0 0 
 86 13.164196731916162 -17.778714563282332 -15.94773467013329 0 0 
 48 13.164196731916162 6.869287827810544 17.861412027465803 0 0 
 57 13.164196731916162 16.34515940535283 3.529149007432023 0 0 
 27 13.164196731916162 3.0019955537516214 -16.750155788749534 0 0 
 98 13.164196731916162 -7.627967926945583 7.781501026783036 0 0 
 69 13.164196731916162 14.187193843892771 -14.424073821666434 -2 -2 
 45 13.164196731916162 9.15577745529254 6.063907969417651 0 0 
 70 13.164196731916162 6.130295805876098 11.652111803133337 0 0 
 100 13.164196731916162 -0.8531088459727245 0.0402076831169051 0 0 
 78 13.164196731916162 5.5247378922500605 0.14716993573971263 0 0 
 64 13.164196731916162 -8.0051035274905 -18.83906191051689 1 1 
 91 13.164196731916162 -1.2734881013885493 -15.996255776228736 0 0 
 93 13.164196731916162 -14.508545490923973 -10.450473977669978 0 0 
 75 13.224890411273678 -17.309328833116396 13.760891712819209 0 0 
 57 13.224890411273678 16.34515940535283 3.529149007432023 0 0 
 41 13.224890411273678 -4.709277393828414 0.12462328802101812 -1 -1 
 99 13.224890411273678 14.03655893499836 -2.4290704221048824 0 0 
 24 13.224890411273678 1.5781004780427834 18.614609951672865 0 0 
 12 13.224890411273678 11.335793476107238 14.27271099932269 0 0 
 34 13.224890411273678 -2.0010749306311513 -14.810012361710895 0 0 
 38 13.224890411273678 9.163260161531596 -3.2048261553106054 0 0 
 88 13.224890411273678 -15.423285992116519 -3.155683242752628 0 0 
 68 13.224890411273678 -6.09084110329948 -19.18666110298291 0 0 
 85 13.224890411273678 -9.077146502811727 19.319339064477862 0 0 
 65 13.224890411273678 -2.3739303848978532 15.134407990538165 0 0 
 83 13.224890411273678 -12.556450840432413 -15.116627063677678 0 0 
 50 13.224890411273678 -6.995174180279865 10.562669232488823 0 0 
 60 13.224890411273678 -2.47320853867397 3.4574444520569347 0 0 
 15 13.224890411273678 -17.694601653304996 -14.375209616386835 0 0 
 40 13.224890411273678 0.36914381838727744 0.06911362106457623 0 0 
 79 13.224890411273678 4.592499667713186 12.831383857143681 0 0 
 51 13.224890411273678 -6.553989604282846 9.672583735940982 0 0 
 21 13.224890411273678 3.4053231954790615 -0.25994391229024316 0 0 
 72 13.224890411273678 -5.74727394885984 -16.634377317942352 0 0 
 5 13.224890411273678 -11.924971168971886 1.2842724362519087 0 0 
 30 13.224890411273678 -0.9279305729975798 -9.55615018539689 0 0 
 77 13.224890411273678 9.886120454105116 17.259721131640685 0 0 
 97 13.224890411273678 9.492564144743904 -7.069950806170865 0 0 
 7 13.224890411273678 5.705002768941704 -7.251009977692037 0 0 
 33 13.224890411273678 -5.101142418819878 16.620118163649437 0 0 
 64 13.224890411273678 -8.0051035274905 -18.83906191051689 1 1 
 36 13.224890411273678 -19.22249394574792 4.227246922940626 0 0 
 80 13.224890411273678 -12.86725356398496 -5.805964745507455 0 0 
 20 13.224890411273678 -17.506574751670104 -17.397758713408194 0 0 
 53 13.224890411273678 7.256867090168093 7.5920229999919195 0 0 
 96 13.224890411273678 -5.801922746555329 -1.8351535775209271 0 0 
 69 13.224890411273678 14.187193843892771 -14.424073821666434 -2 -2 
 100 13.224890411273678 -0.8531088459727245 0.0402076831169051 0 0 
 44 13.224890411273678 -12.052488532197751 14.317132906626792 0 0 
 23 13.224890411273678 -2.903546830890426 17.913419030269253 0 0 
 58 13.224890411273678 13.428653390336876 -19.125089656527617 0 0 
 59 13.224890411273678 -14.17162091939965 -10.096428733118437 0 0 
 10 13.224890411273678 8.158896006343614 -18.677299239563705 0 0 
 47 13.224890411273678 -11.050647578029723 13.910925155302325 2 1 
 55 13.224890411273678 11.567386274155922 7.174918442899599 -1 -1 
 19 13.224890411273678 4.115291570650015 -4.975073234500222 0 0 
 39 13.224890411273678 -0.9586650570434407 -13.382039010955781 -2 -2 
 71 13.224890411273678 -14.35063270316315 12.084562158357777 0 0 
 26 13.224890411273678 -10.019596214735417 3.266591170795949 0 0 
 90 13.224890411273678 -18.854291196713266 6.6676848108416715 0 0 
 67 13.224890411273678 8.799161388783 -11.53081210361339 0 0 
 2 13.224890411273678 -14.522000707676687 -0.19867436500416477 0 0 
 14 13.224890411273678 -10.809768694021088 14.060114117713317 0 0 
 81 13.224890411273678 -15.08436430735585 -18.931139512747464 0 0 
 32 13.224890411273678 -0.6945518551713336 9.2017150783198 0 0 
 73 13.224890411273678 7.57656046036994 8.073652998524826 0 0 
 25 13.224890411273678 14.527792035533746 -13.543574789082815 0 0 
 11 13.224890411273678 -9.180149229136354 -10.528382432586822 0 0 
 35 13.224890411273678 -10.762221767047714 4.769427350482522 0 0 
 3 13.224890411273678 18.353658890002343 14.260834069211292 0 0 
 61 13.224890411273678 -16.15783258544771 9.166275440747468 0 0 
 4 13.224890411273678 -17.122403309672173 -0.20242540344235652 2 2 
 22 13.224890411273678 0.8921782941098294 15.066801305753966 0 0 
 62 13.224890411273678 19.140335161527826 -3.2541660902215517 0 0 
 70 13.224890411273678 6.130295805876098 11.652111803133337 0 0 
 95 13.224890411273678 -3.6303358906555734 16.091591179749386 0 0 
 78 13.224890411273678 5.5247378922500605 0.14716993573971263 0 0 
 9 13.224890411273678 -13.888916671864681 -7.928758380028217 0 0 
 84 13.224890411273678 11.50969893203676 -4.249725803777465 0 0 
 56 13.224890411273678 2.3462870025509064 11.17968030556563 0 0 
 17 13.224890411273678 8.495228144771882 4.298169836411302 0 0 
 66 13.224890411273678 10.055343730393385 8.276490004941564 -2 -2 
 89 13.224890411273678 -11.963256880657454 1.5313430204476202 0 0 
 93 13.224890411273678 -14.508545490923973 -10.450473977669978 0 0 
 46 13.224890411273678 -0.8803860183263917 -13.016402475424387 0 0 
 37 13.224890411273678 -10.969905428011115 -14.857210949930472 0 0 
 49 13.224890411273678 2.2485766874643 2.6650347786168913 0 0 
 29 13.224890411273678 -10.705580994502984 7.5041396400126015 0 0 
 86 13.224890411273678 -17.778714563282332 -15.94773467013329 0 0 
 54 13.224890411273678 1.3366205645351077 -11.971784139709058 0 0 
 82 13.224890411273678 12.460130345833164 -3.59957518978069 1 1 
 28 13.224890411273678 16.81918936686149 5.614382598609837 0 0 
 1 13.224890411273678 6.0232989014357186 -14.846458280648063 0 0 
 43 13.224890411273678 -3.7682851813345075 -5.161807747772977 -2 0 
 42 13.224890411273678 -10.737942042207154 -7.64065375905738 2 2 
 74 13.224890411273678 14.600854554534767 6.248905678642906 2 1 
 45 13.224890411273678 9.15577745529254 6.063907969417651 0 0 
 27 13.224890411273678 3.0019955537516214 -16.750155788749534 0 0 
 18 13.224890411273678 -14.035967503510403 2.8324938953654453 0 0 
 8 13.224890411273678 -16.085276292116298 10.342184873819738 0 0 
 31 13.224890411273678 16.685054747293933 -2.2539876615179355 0 0 
 76 13.224890411273678 9.828686385614438 18.241048913914884 0 0 
 16 13.224890411273678 4.5130018931489495 -16.393394181709155 0 0 
 92 13.224890411273678 6.553442733521394 -16.141316463552926 0 0 
 91 13.224890411273678 -1.2734881013885493 -15.996255776228736 0 0 
 48 13.224890411273678 6.869287827810544 17.861412027465803 0 0 
 87 13.224890411273678 -11.76446317658462 -19.082821567418954 0 0 
 94 13.224890411273678 3.6872499213658645 -7.91917407053795 0 0 
 13 13.224890411273678 0.8339005596106621 -7.456195179075719 0 0 
 98 13.224890411273678 -7.627967926945583 7.781501026783036 0 0 
 6 13.224890411273678 17.369425611159453 9.487714736158598 0 0 
 63 13.224890411273678 1.3907691471535655 14.896644379934354 0 0 
 52 13.224890411273678 18.61960113194624 8.918382659008532 0 0 
 66 13.229788338776782 10.055343730393385 8.276490004941564 -2 -2 
 67 13.229788338776782 8.799161388783 -11.53081210361339 0 0 
 15 13.229788338776782 -17.694601653304996 -14.375209616386835 0 0 
 60 13.229788338776782 -2.47320853867397 3.4574444520569347 0 0 
 28 13.229788338776782 16.81918936686149 5.614382598609837 0 0 
 82 13.229788338776782 12.460130345833164 -3.59957518978069 1 1 
 30 13.229788338776782 -0.9279305729975798 -9.55615018539689 0 0 
 65 13.229788338776782 -2.3739303848978532 15.134407990538165 0 0 
 49 13.229788338776782 2.2485766874643 2.6650347786168913 0 0 
 23 13.229788338776782 -2.903546830890426 17.913419030269253 0 0 
 57 13.229788338776782 16.34515940535283 3.529149007432023 0 0 
 43 13.229788338776782 -3.7682851813345075 -5.161807747772977 -2 0 
 42 13.229788338776782 -10.737942042207154 -7.64065375905738 2 2 
 11 13.229788338776782 -9.180149229136354 -10.528382432586822 0 0 
 48 13.229788338776782 6.869287827810544 17.861412027465803 0 0 
 2 13.229788338776782 -14.522000707676687 -0.19867436500416477 0 0 
 63 13.229788338776782 1.3907691471535655 14.896644379934354 0 0 
 97 13.229788338776782 9.492564144743904 -7.069950806170865 0 0 
 79 13.229788338776782 4.592499667713186 12.831383857143681 0 0 
 45 13.229788338776782 9.15577745529254 6.063907969417651 0 0 
 13 13.229788338776782 0.8339005596106621 -7.456195179075719 0 0 
 10 13.229788338776782 8.158896006343614 -18.677299239563705 0 0 
 62 13.229788338776782 19.140335161527826 -3.2541660902215517 0 0 
 89 13.229788338776782 -11.963256880657454 1.5313430204476202 0 0 
 86 13.229788338776782 -17.778714563282332 -15.94773467013329 0 0 
 88 13.229788338776782 -15.423285992116519 -3.155683242752628 0 0 
 26 13.229788338776782 -10.019596214735417 3.266591170795949 0 0 
 40 13.229788338776782 0.36914381838727744 0.06911362106457623 0 0 
 37 13.229788338776782 -10.969905428011115 -14.857210949930472 0 0 
 20 13.229788338776782 -17.506574751670104 -17.397758713408194 0 0 
 73 13.229788338776782 7.57656046036994 8.073652998524826 0 0 
 87 13.229788338776782 -11.76446317658462 -19.082821567418954 0 0 
 34 13.229788338776782 -2.0010749306311513 -14.810012361710895 0 0 
 56 13.229788338776782 2.3462870025509064 11.17968030556563 0 0 
 100 13.229788338776782 -0.8531088459727245 0.0402076831169051 0 0 
 50 13.229788338776782 -6.995174180279865 10.562669232488823 0 0 
 54 13.229788338776782 1.3366205645351077 -11.971784139709058 0 0 
 51 13.229788338776782 -6.553989604282846 9.672583735940982 0 0 
 52 13.229788338776782 18.61960113194624 8.918382659008532 0 0 
 22 13.229788338776782 0.8921782941098294 15.066801305753966 0 0 
 99 13.229788338776782 14.03655893499836 -2.4290704221048824 0 0 
 41 13.229788338776782 -4.709277393828414 0.12462328802101812 -1 -1 
 69 13.229788338776782 14.187193843892771 -14.424073821666434 -2 -2 
 53 13.229788338776782 7.256867090168093 7.5920229999919195 0 0 
 25 13.229788338776782 14.527792035533746 -13.543574789082815 0 0 
 46 13.229788338776782 -0.8803860183263917 -13.016402475424387 0 0 
 83 13.229788338776782 -12.556450840432413 -15.116627063677678 0 0 
 95 13.229788338776782 -3.6303358906555734 16.091591179749386 0 0 
 9 13.229788338776782 -13.888916671864681 -7.928758380028217 0 0 
 91 13.229788338776782 -1.2734881013885493 -15.996255776228736 0 0 
 38 13.229788338776782 9.163260161531596 -3.2048261553106054 0 0 
 76 13.229788338776782 9.828686385614438 18.241048913914884 0 0 
 12 13.229788338776782 11.335793476107238 14.27271099932269 0 0 
 33 13.229788338776782 -5.101142418819878 16.620118163649437 0 0 
 75 13.229788338776782 -17.309328833116396 13.760891712819209 0 0 
 6 13.229788338776782 17.369425611159453 9.487714736158598 0 0 
 80 13.229788338776782 -12.86725356398496 -5.805964745507455 0 0 
 77 13.229788338776782 9.886120454105116 17.259721131640685 0 0 
 47 13.229788338776782 -11.050647578029723 13.910925155302325 2 0 
 17 13.229788338776782 8.495228144771882 4.298169836411302 0 0 
 92 13.229788338776782 6.553442733521394 -16.141316463552926 0 0 
 39 13.229788338776782 -0.9586650570434407 -13.382039010955781 -2 -2 
 96 13.229788338776782 -5.801922746555329 -1.8351535775209271 0 0 
 85 13.229788338776782 -9.077146502811727 19.319339064477862 0 0 
 64 13.229788338776782 -8.0051035274905 -18.83906191051689 1 1 
 4 13.229788338776782 -17.122403309672173 -0.20242540344235652 2 2 
 16 13.229788338776782 4.5130018931489495 -16.393394181709155 0 0 
 68 13.229788338776782 -6.09084110329948 -19.18666110298291 0 0 
 78 13.229788338776782 5.5247378922500605 0.14716993573971263 0 0 
 72 13.229788338776782 -5.74727394885984 -16.634377317942352 0 0 
 44 13.229788338776782 -12.052488532197751 14.317132906626792 0 0 
 7 13.229788338776782 5.705002768941704 -7.251009977692037 0 0 
 36 13.229788338776782 -19.22249394574792 4.227246922940626 0 0 
 29 13.229788338776782 -10.705580994502984 7.5041396400126015 0 0 
 98 13.229788338776782 -7.627967926945583 7.781501026783036 0 0 
 58 13.229788338776782 13.428653390336876 -19.125089656527617 0 0 
 18 13.229788338776782 -14.035967503510403 2.8324938953654453 0 0 
 84 13.229788338776782 11.50969893203676 -4.249725803777465 0 0 
 3 13.229788338776782 18.353658890002343 14.260834069211292 0 0 
 32 13.229788338776782 -0.6945518551713336 9.2017150783198 0 0 
 55 13.229788338776782 11.567386274155922 7.174918442899599 -1 -1 
 1 13.229788338776782 6.0232989014357186 -14.846458280648063 0 0 
 90 13.229788338776782 -18.854291196713266 6.6676848108416715 0 0 
 5 13.229788338776782 -11.924971168971886 1.2842724362519087 0 0 
 70 13.229788338776782 6.130295805876098 11.652111803133337 0 0 
 19 13.229788338776782 4.115291570650015 -4.975073234500222 0 0 
 94 13.229788338776782 3.6872499213658645 -7.91917407053795 0 0 
 8 13.229788338776782 -16.085276292116298 10.342184873819738 0 0 
 81 13.229788338776782 -15.08436430735585 -18.931139512747464 0 0 
 31 13.229788338776782 16.685054747293933 -2.2539876615179355 0 0 
 93 13.229788338776782 -14.508545490923973 -10.450473977669978 0 0 
 14 13.229788338776782 -10.809768694021088 14.060114117713317 0 0 
 61 13.229788338776782 -16.15783258544771 9.166275440747468 0 0 
 71 13.229788338776782 -14.35063270316315 12.084562158357777 0 0 
 21 13.229788338776782 3.4053231954790615 -0.25994391229024316 0 0 
 27 13.229788338776782 3.0019955537516214 -16.750155788749534 0 0 
 35 13.229788338776782 -10.762221767047714 4.769427350482522 0 0 
 24 13.229788338776782 1.5781004780427834 18.614609951672865 0 0 
 74 13.229788338776782 14.600854554534767 6.248905678642906 2 2 
 59 13.229788338776782 -14.17162091939965 -10.096428733118437 0 0 
 29 13.338740978481804 -10.705580994502984 7.5041396400126015 0 0 
 91 13.338740978481804 -1.2734881013885493 -15.996255776228736 0 0 
 61 13.338740978481804 -16.15783258544771 9.166275440747468 0 0 
 55 13.338740978481804 11.567386274155922 7.174918442899599 -1 -1 
 9 13.338740978481804 -13.888916671864681 -7.928758380028217 0 0 
 53 13.338740978481804 7.256867090168093 7.5920229999919195 0 0 
 71 13.338740978481804 -14.35063270316315 12.084562158357777 0 0 
 10 13.338740978481804 8.158896006343614 -18.677299239563705 0 0 
 49 13.338740978481804 2.2485766874643 2.6650347786168913 0 0 
 1 13.338740978481804 6.0232989014357186 -14.846458280648063 0 0 
 87 13.338740978481804 -11.76446317658462 -19.082821567418954 0 0 
 8 13.338740978481804 -16.085276292116298 10.342184873819738 0 0 
 2 13.338740978481804 -14.522000707676687 -0.19867436500416477 0 0 
 42 13.338740978481804 -10.737942042207154 -7.64065375905738 2 2 
 83 13.338740978481804 -12.556450840432413 -15.116627063677678 0 0 
 25 13.338740978481804 14.527792035533746 -13.543574789082815 0 0 
 28 13.338740978481804 16.81918936686149 5.614382598609837 0 0 
 56 13.338740978481804 2.3462870025509064 11.17968030556563 0 0 
 16 13.338740978481804 4.5130018931489495 -16.393394181709155 0 0 
 48 13.338740978481804 6.869287827810544 17.861412027465803 0 0 
